City,Place,City_Place,Rating,City_desc,Place_desc,latitude,longitude
Varanasi,Statue of Standing Buddha,Statue of Standing Buddha-Varanasi,3.9702970297029694,"Worlds oldest living city, Varanasi - also known as Kashi (City of Life) and Benaras, is the spiritual capital of India.",-,,
Dwarka,Gomti Ghat,Gomti Ghat-Dwarka,3.97008547008547,-,-,,
Warangal,Warangal Fort,Warangal Fort-Warangal,3.968944099378882,-,-,17.95649465,79.61542513220297
Mathura,Sri Krishna Janmabhoomi Temple Complex,Sri Krishna Janmabhoomi Temple Complex-Mathura,3.967741935483871,"There is a lot of history to Mathura that you can experience only by exploring the old-fashioned architecture, the crumbling ruins of old houses, and the genial amiability of the locals who are always willing to show you around.It is not possible to think of a city as old as Mathura and imagine it not having a delicious history of street food!", It is believed that this temple is situated at the place where Lord Krishna was born and the result of many excavations has tried to prove this belief. ,,
New Delhi,Shri Kalkaji Mandir Temple,Shri Kalkaji Mandir Temple-New Delhi,3.9672131147540974,-,-,28.5435234,77.247977
Jamnagar,Bala Hanuman Temple,Bala Hanuman Temple-Jamnagar,3.9672131147540974,-,-,22.46260865,70.0713655957505
Pushkar,Brahma Temple,Brahma Temple-Pushkar,3.966666666666667,"Every November, Pushkar is host to the Pushkar Mela, one of the biggest camel fairs in the country., , "" Known for the worlds only dedicated Brahma temple, Pushkar is primarily a pilgrimage site for Hindus.Spend some evenings sitting at the ghats while sipping chai or taking a stroll through narrow alleys while listening to the chants from temples surrounding the ghats."," Jagatpita Brahma Mandir or the Brahma Temple located in Pushkar, Rajasthan is the most famous Hindu temple dedicated to Lord Brahma who is considered the creator of the universe. Being the only temple dedicated to Brahma in India, it attracts lakhs of pilgrims every year. The small town of Pushkar seems holy because of the presence of Brahma Temple. It also finds its mention in the prominent ten religious places of the world and the five sacred pilgrimages for Hindus in India. ",26.487325,74.54892822
Alibaug,Alibag Beach,Alibag Beach-Alibaug,3.9647577092511015,"Other popular beaches in the area include Kihim Beach, and Nagaon Beach, with Kihim beach being a photographer’s paradise.Alibaug is also home to Mandwa Beach, a beach famously known for the innumerable number of movie shootings that take place here.",-,18.59382785,72.90294226922258
Murud,Murud Janjira,Murud Janjira-Murud,3.964516129032258,-,-,18.3334545,72.9542408
Gangtok,Nathula Pass,Nathula Pass-Gangtok,3.963219616204691,"During the months of March to Mid-May, blooming of wild Rhododendrons transform the surrounding regions in vast fields of colourful carpets., ,  Its name meaning hill-top, Gangtok can be safely said to be one of the most beautiful hill stations in the country.",-,,
Gokarna,Mahabaleswara Temple,Mahabaleswara Temple-Gokarna,3.9617021276595743,-,-,,
Bengaluru,Mahatma Gandhi (MG) Road,Mahatma Gandhi (MG) Road-Bengaluru,3.9615069615069616,-,-,12.9755264,77.6067902
Mumbai,Flora Fountain,Flora Fountain-Mumbai,3.9604519774011298,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,18.9324959,72.83150053374067
Baratang Island,Limestone Caves,Limestone Caves-Baratang Island,3.960352422907489,-,-,,
South Andaman Island,Marina Park and Aquarium,Marina Park and Aquarium-South Andaman Island,3.95945945945946,-,-,,
Varanasi,Dasaswamedh Ghat,Dasaswamedh Ghat-Varanasi,3.959170013386881,"Worlds oldest living city, Varanasi - also known as Kashi (City of Life) and Benaras, is the spiritual capital of India.",-,25.3062478,83.0101527
Pahalgam,Chandanwari,Chandanwari-Pahalgam,3.9585714285714286,-,-,34.0804422,75.4176235
Hampi,Queen's Bath,Queen's Bath-Hampi,3.957983193277311,"\nThe terrain around Hampi is as mysterious as the ruins itself - the city is surrounded by boulders of different sizes, and you can climb to the top of them with a little effort to get a stunning view of the entire city and the geography."," A part of the Royal Enclosure, this aquatic enclosure was the Royal bath during the times of the Vijayanagra Empire. It was built in such a way that no outsiders could enter the bath, and has lost much to ruins at the date. ",15.313416,76.47277755682637
Lonavala,Karla Caves,Karla Caves-Lonavala,3.9572368421052633,"With lots of waterfalls, lakes and hills around, it is a popular destination for camping, trekking and other adventure sports., ,  Surrounded by dense forests, waterfalls, and dam alongside lakes, it is a must-visit if you admire nature.", Karla Caves are ancient Buddhist rock-cut caves and a famous tourist attraction located near Lonavala. It is one of the oldest Buddhist cave shrines in India. These caves houses one of the largest Chaityas (prayer hall with a stupa) in India. Karla Caves is mainly known for the Ekvira Temple located inside. ,18.7837433,73.4703235
Darjeeling,Darjeeling Himalayan Railway Ghoom Museum,Darjeeling Himalayan Railway Ghoom Museum-Darjeeling,3.9570815450643777,"Have a cup of locally brewed chai at the tea estate, or get down amidst the plantations to pluck a few tea leaves yourself; you are free to take your pick!The third highest peak in the world and the highest in India, the Kanchenjunga peak, is visible from here, and you can enjoy a panoramic view of the peak.",-,,
Thekkady,Periyar National Park,Periyar National Park-Thekkady,3.956451612903226,-,-,,
Jaipur,Monkey Temple,Monkey Temple-Jaipur,3.9556451612903225,"With the old city surrounded by walls and gates decorated with drawings on the backdrop of a beautiful pink hue, Jaipur, the pink city, successfully retains its old-world charm.",-,26.9169155,75.8581133
Pathanamthitta,Sabarimala Sri Dharmasastha Temple,Sabarimala Sri Dharmasastha Temple-Pathanamthitta,3.955414012738853,-,-,,
Surat,Dumas Beach,Dumas Beach-Surat,3.954154727793696,-,-,,
Varanasi,Dhamek Stupa,Dhamek Stupa-Varanasi,3.952380952380953,"Worlds oldest living city, Varanasi - also known as Kashi (City of Life) and Benaras, is the spiritual capital of India.",-,,
Mapusa,Mapusa Friday Bazaar,Mapusa Friday Bazaar-Mapusa,3.95,-,-,,
Rishikesh,The Beatles Ashram,The Beatles Ashram-Rishikesh,3.9498381877022655,The International Yoga Festival is organised here in the first week of March which sees yoga enthusiasts from all over the globe.Rishikesh is divided into two main areas - the downtown area known as Rishikesh town which is where the popular Triveni Ghat is situated.," The Beatles Ashram, also known as Chaurasi Kuti, is located on a cliff in the Swarashram area of Rishikesh, 1 km from Ram Jhula. This is the ashram where The Beatles lived in 1968 and wrote dozens of songs and meditated. The ashram complex houses a former temple, library, kitchen, home of Maharishi Yogi and meditation huts. Most of the buildings are in decay but there are colourful graffiti on the walls. There is also a small gallery and a cafe. ",,
Gwalior,Teli Ka Mandir,Teli Ka Mandir-Gwalior,3.949579831932773,"Popular because of the hilltop fort, Gwalior is full of palaces and glorious temples giving this city a majestic charm which speaks volumes of its glorious past., , "" A historic city founded by king Surajesan, Gwalior is a city where Indias most eminent royalty once resided."," Located in the Gwalior Fort, this temple also dates back to the 9th century and is the highest building in Gwalior (100 ft.). This temple was used to process oil before the Britishers occupied the Gwalior Fort. ",26.2202948,78.1656799
Haridwar,Daksh Mahadev Temple,Daksh Mahadev Temple-Haridwar,3.948571428571429,"Dotted with temples, ashrams and narrow lanes across the city, Haridwar is a famous Hindu temple town where millions of devotees come to take a dip in the holy Ganges.",-,,
Sariska,Sariska National Park,Sariska National Park-Sariska,3.9477611940298503,-,-,27.3269431,76.45931567971897
Bengaluru,KR Market,KR Market-Bengaluru,3.9453125,-,-,12.9642064,77.5768931
Alappuzha,Sree Subramanya Swami Temple,Sree Subramanya Swami Temple-Alappuzha,3.944827586206896,-,-,9.42722965,76.34115596488422
Bandipur,Bandipur National Park and Tiger Reserve,Bandipur National Park and Tiger Reserve-Bandipur,3.943627450980392,-,-,,
Imphal,Kangla Fort,Kangla Fort-Imphal,3.9432624113475176,-,-,,
Kalpetta,Kanthanpara Waterfall,Kanthanpara Waterfall-Kalpetta,3.942857142857143,-,-,,
Jodhpur,Kaylana Lake,Kaylana Lake-Jodhpur,3.9421487603305785,"Jodhpur is primarily famous for its temples, lakes and snacks, with the magnificent Mehrangarh Fort being the main attraction., ,  The magic of Jodhpur lies in the streets of the old city itself, which circles the mighty Mehrangarh.", Kaylana Lake is a massive manmade lake on the outskirts of Jodhpur city. It serves as the primary resource for drinking water for the citizens of Jodhpur and other neighbouring settlements. It also serves as an excellent viewpoint for sunsets. The Siberian Crane can also be spotted here during winter.  ,,
Guwahati,Navagraha Temple,Navagraha Temple-Guwahati,3.941176470588236,-,-,26.19095545,91.7652763078718
Trivandrum,Neyyar Wild Life Sanctuary,Neyyar Wild Life Sanctuary-Trivandrum,3.9407407407407407,-,-,,
Manali,Museum of Himachal Culture & Folk Art,Museum of Himachal Culture & Folk Art-Manali,3.9402985074626864,", , "" With the Covid-19 pandemic going on, Manali has evolved to be a place loved by young people looking for longer stays for workation."," Museum of Himachal Culture & Folk Art has a beautiful collection of ancient and traditional heritage belonging to the region. The antique artefacts on display at the museum give insights into the long forgotten art, handicraft and the ancient culture of Himachal Pradesh.  ",,
Ahmedabad,Lothal,Lothal-Ahmedabad,3.9397590361445785,"The historic city of Ahmedabad or the old part of the city was declared as the UNESCO World Heritage Site., ,  Home to a plethora of remarkable temples like Swaminarayan Temple, intriguing museums and classy markets, with a little bit of colonial history attached to it, Ahmedabad is an excellent example of how a city can still retain every bit of its old-world charm while still rapidly progressing on the path of globalisation.Ahmedabad is famous for its textiles and its tie-dye bandhani handloom technique, which makes it a great place to shop."," If you are a history buff and ever so curious to peek into the lives of the older generations, you really need to visit Lothal because this is a place that ties the past and present together. Located at a distance of around 85 kms from the city of Ahmedabad, on the banks of the ancient mythical river Saraswati (which has now dried up), Lothal is a popular Indus Valley Site and a 4500 years old city discovered in 1954.  Even though the place is not as thriving as it once used to be, the magic of the ruins are enough to tell you the colourful tales about the lives of the people who were inhabitants of this place. This place is full of surprises and holds a great deal of historical significance. Lothal was not only amongst one of the early successful civilization but was also a hub of industrialisation adjoining different nations. Due to its fascinating excavations and dramatic discovery, Lothal is popular among geologists, historians and archaeologists. ",22.522677,72.2493077
Jaipur,Jaipur Zoo,Jaipur Zoo-Jaipur,3.9397590361445785,"With the old city surrounded by walls and gates decorated with drawings on the backdrop of a beautiful pink hue, Jaipur, the pink city, successfully retains its old-world charm."," A zoological garden in Jaipur, Rajasthan, the Jaipur Zoo is situated close to the Albert Hall Museum and within the Ram Niwas Garden premises. It is is one of the oldest zoos in the country and India’s fourth-largest gharial breeding farm. There is also a small museum within the zoo premises. ",26.9126972,75.8209769
Madurai,Gandhi Memorial Museum,Gandhi Memorial Museum-Madurai,3.938931297709924,It is one of the important old temples dedicated to Lord Muruga(Karthikeya) and is located on a hillock approximately 8 km from the city.,-,9.9298787,78.1386083
Mumbai,Mumba Devi Temple,Mumba Devi Temple-Mumbai,3.938388625592417,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,19.124662,72.909673
Chikmagalur,Hebbe Falls,Hebbe Falls-Chikmagalur,3.938144329896907,-,-,13.5414025,75.7253701
Jodhpur,Ghanta Ghar,Ghanta Ghar-Jodhpur,3.938092229943146,"Jodhpur is primarily famous for its temples, lakes and snacks, with the magnificent Mehrangarh Fort being the main attraction., ,  The magic of Jodhpur lies in the streets of the old city itself, which circles the mighty Mehrangarh."," The Ghanta Ghar in Jodhpur is a magnificent clock tower in the centre of the city which offers a brilliant panoramic view of the city from the top, surrounded by the busiest and largest marketplace of Jodhpur. At night, the tower comes to life when it is all lit up. ",24.5935005,76.16385813416275
Mumbai,Elephanta Caves,Elephanta Caves-Mumbai,3.93713163064833,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars."," An UNESCO World Heritage Site, Elephanta Caves is a specimen of rock cut art and architecture from the times of medieval India. It is an island and is located at a distance of 11km from the city of Mumbai. It also provides an amazing view of the Mumbai skyline.  ",18.9627231,72.9316981
Manali,Vashisht Baths,Vashisht Baths-Manali,3.935769656699889,", , "" With the Covid-19 pandemic going on, Manali has evolved to be a place loved by young people looking for longer stays for workation."," Located inside the very famous Vashisht Temple in Manali, Vashisht Baths is a hot water spring, believed to possess medicinal values. Also known as Vashisht Springs, it is visited by a lot of tourists, many of whom take a dip in the holy water to rid themselves of skin diseases and infections. ",,
Shillong,Air Force Museum,Air Force Museum-Shillong,3.934579439252337,-,-,,
Mahabaleshwar,Pratapgarh Fort,Pratapgarh Fort-Mahabaleshwar,3.934117647058824,"Once a summer capital of the British, the hill station of Mahabaleshwar comprises of ancient temples, boarding schools, manicured and lush green dense forest, waterfalls, hills, valleys.",-,17.9331112,73.580839
Chennai,Government Museum,Government Museum-Chennai,3.933993399339934,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world)."," Government Museum was established in 1851 and is the second oldest museum in the country after the Indian Museum in Kolkata. Situated in Egmore suburb of Chennai, it is built in the Indo-Sarcenic style and houses a rich collection of the works of Raja Ravi Varma.  ",13.0712808,80.25704332105965
Hyderabad,Nizam Museum,Nizam Museum-Hyderabad,3.933823529411765,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting.",-,17.365044,78.4832699
Loutolim,Big Foot Museum,Big Foot Museum-Loutolim,3.933333333333333,-,-,15.339523,73.9876
Udaipur,Srinathji Temple,Srinathji Temple-Udaipur,3.9330143540669855,"Visit its larger than life havelis and monuments, stroll through the bustling street markets, ride through one of the seven lakes of the city or relax in one of the extraordinary hotels, and you will discover the charm of Udaipur.",-,,
New Delhi,Jantar Mantar,Jantar Mantar-New Delhi,3.932454695222405,-,-,28.627202,77.2163845064627
Varanasi,Banaras Ghats,Banaras Ghats-Varanasi,3.93206106870229,"Worlds oldest living city, Varanasi - also known as Kashi (City of Life) and Benaras, is the spiritual capital of India.",-,,
Bhuj,Kutch Museum,Kutch Museum-Bhuj,3.931972789115646,-,-,23.24859065,69.66645412782931
Kodaikanal,Moir Point,Moir Point-Kodaikanal,3.931372549019608,"Kodaikanal is a place you can go to take a break from the rigours of daily city life, and this hill station lets you sit back and connect with nature as you head out on biking or trekking trails or take a stroll through the vast forests surrounding the town."," Situated at the entrance of the forest which leads up all the way to the exquisite Berijam Lake, Moir Point is one of the most significant viewpoints present in Kodaikanal. Since this place offers terrific views of the valleys, it remains one of the most crowded places in Kodaikanal. ",10.2105212,77.4483072
Chittaurgarh,Padmini's Palace,Padmini's Palace-Chittaurgarh,3.931034482758621,-,-,24.87917945,74.64538507257177
Jaisalmer,Nathmal Ji Ki Haveli,Nathmal Ji Ki Haveli-Jaisalmer,3.930817610062893,", , ,  The Jaisalmer Fort stands as a citadel with narrow alleys inhabited by people for generations and shops selling colourful handicrafts.Jaisalmer is a town, and to reach the Sand Dunes, travellers have to take a jeep safari followed by a camel ride.",-,,
Tirupati,Srivari Mettu,Srivari Mettu-Tirupati,3.930769230769231,"Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple.",-,13.6691026,79.3399317
Varanasi,Ganga Aarti,Ganga Aarti-Varanasi,3.930769230769231,"Worlds oldest living city, Varanasi - also known as Kashi (City of Life) and Benaras, is the spiritual capital of India.", Ganga Aarti is an important ritual held on a grand scale every morning and evening on the banks of the holy Ganges. The priests perform the Aarti at Dashashwamedh Ghat. The entire Ghat gets illuminated with a divine light that can be felt strongly. The magnificent ritual involves huge brass lamps lit with oil and the priests chant the holy mantras that reverberate in the entire location. ,25.3070409,83.0105192
Chikmagalur,Bhadra Wildlife Sanctuary,Bhadra Wildlife Sanctuary-Chikmagalur,3.929824561403509,-,-,,
Hyderabad,Charminar,Charminar-Hyderabad,3.9295845997973657,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting."," An identifying feature of the city, Charminar is the most prominent landmark of Hyderabad. It was erected by Quli Qutub Shah to signify the founding of Hyderabad. Everyone coming to the city, definitely visits the Charminar. It is also famous for the market that sprawls around it and is called 'Laad' or 'Chudi' Bazaar. ",17.361602400000002,78.47464213773966
Thekkady,Periyar Wildlife Sanctuary,Periyar Wildlife Sanctuary-Thekkady,3.928825622775801,-,-,9.5976585,77.1729756
Mussoorie,Kempty Falls,Kempty Falls-Mussoorie,3.9265325222274217,"Gun Hill is the second highest peak in Mussoorie, and tourists can avail of the cable car ropeway ride to Gun Hill, which offers an enchanting view of the entire city as well as the surrounding Himalayan mountains.The adjoining little hill station of Landour, along with Mussoorie, Barlowganj and Jharipani together form the greater Mussoorie."," Located on the way between Dehradun-Mussoorie roads, Kempty Falls is a beautiful location to take a dip in water falling from an altitude of 40 feet. It is a perfect place to take a short swim or fish.   ",,
Fatehpur Sikri,Fatehpur Sikri,Fatehpur Sikri-Fatehpur Sikri,3.925925925925926,-,-,27.0942617,77.6707151
Thekkady,Periyar Tiger Reserve,Periyar Tiger Reserve-Thekkady,3.923179692718771,-,-,9.577197300000002,77.1798687476996
Rameswaram,Dhanushkodi Beach,Dhanushkodi Beach-Rameswaram,3.9223776223776223,-,-,,
Palani,Palani Murugan Temple,Palani Murugan Temple-Palani,3.922222222222222,-,-,10.44437035,77.5165341
Aurangabad,Bhadra Maruti,Bhadra Maruti-Aurangabad,3.922222222222222,"Sitting back on the green lawns of the garden and enjoying a beautiful picnic is a very popular tourist activity here.The erstwhile Mughal capital has retained most of its traditional Tughlaq cuisine, with Tandoors and Kebabs being local staples that you will find at almost every roadside eatery.Known for its arts and crafts, and especially its silk, Aurangabad has plenty of markets from where you can buy various local handicrafts, exotic gems, shawls, and of course, the region’s famous paithani silk sarees."," The Bhadra Maruti Temple, located in Khuldabad near Aurangabad, is dedicated to the Hindu deity Lord Hanuman. This is one of the only three temples in India where the idol of the presiding deity, Lord Hanuman, is seen in the Bhav Samadhi or the sleeping posture, the other two being at Allahabad and Madhya Pradesh. Situated just 4 kms from the renowned Ellora Caves, Bhadra Maruti is thronged by devotees, especially on Saturdays during the months of ""Sharavan"" according to the Marathi calendar. ",20.0098134,75.1956726
Balasore,Chandipur Beach,Chandipur Beach-Balasore,3.920245398773006,-,-,,
South Andaman Island,Green Ocean Ferry,Green Ocean Ferry-South Andaman Island,3.920212765957447,-,-,11.8361631,93.0304745
Shirdi,Maruti Mandir,Maruti Mandir-Shirdi,3.92,-," The Hanuman Temple, also known as Maruti Mandir, is one of the oldest temples in Shirdi and is built in dedication to Lord Hanuman. The temple house two idols of the lord, with some weights and dumbbells placed in a corner. A Shivalinga along with Nandi can also be found here. ",17.634702750000002,75.91028751216402
Udaipur,Maharana Pratap Museum,Maharana Pratap Museum-Udaipur,3.919642857142857,"Visit its larger than life havelis and monuments, stroll through the bustling street markets, ride through one of the seven lakes of the city or relax in one of the extraordinary hotels, and you will discover the charm of Udaipur.",-,,
Bengaluru,Karnataka High Court,Karnataka High Court-Bengaluru,3.918918918918919,-,-,12.9778852,77.59267308050954
Darjeeling,Darjeeling Toy Train,Darjeeling Toy Train-Darjeeling,3.9188790560471976,"Have a cup of locally brewed chai at the tea estate, or get down amidst the plantations to pluck a few tea leaves yourself; you are free to take your pick!The third highest peak in the world and the highest in India, the Kanchenjunga peak, is visible from here, and you can enjoy a panoramic view of the peak.",-,,
Allahabad,Triveni Sangam Allahabad,Triveni Sangam Allahabad-Allahabad,3.9184,-,-,25.4222299,81.8923259
Pune,Laxmi Road,Laxmi Road-Pune,3.916861826697892,"Pune is a city that perfectly blends modernity with tradition sprinkled with colonial-era charm, and it deserves the title of being the cultural capital of Maharashtra., ,  Behind the modern commercialized façade of Pune lies the roots of ancient Poona, which gave birth to the Maratha Empire and had a very crucial role to play in the history of India’s independence.",-,18.489244,73.8484533
Dindigul,Silver Cascade Falls,Silver Cascade Falls-Dindigul,3.9166666666666665,-,-,10.2417177,77.5108521
Trivandrum,Pazhavangadi Ganapathy Temple,Pazhavangadi Ganapathy Temple-Trivandrum,3.9166666666666665,-,-,8.47856915,76.94487026485402
Navi Mumbai,Raghuleela Mall,Raghuleela Mall-Navi Mumbai,3.9166666666666665,-,-,19.06376635,72.99691430490472
New Delhi,Friday Mosque (Jama Masjid),Friday Mosque (Jama Masjid)-New Delhi,3.916065573770492,-,-,18.94905395,72.83224338851173
Vrindavan,Seva Kunj and Nidhuban,Seva Kunj and Nidhuban-Vrindavan,3.915492957746479,"Since Vrindavan is considered to be a sacred place, a large number of people come here to abandon their worldly life., ,  The city of Vrindavan hosts hundreds of Lord Krishna and Radha temples scattered throughout, the most famous ones being Banke Bihari temple and the world-famous ISKCON temple.",-,,
Abhaneri,Harshat Mata Temple,Harshat Mata Temple-Abhaneri,3.915254237288136,-,-,27.00755205,76.60519104661242
New Delhi,Hazrat Nizamuddin Darga,Hazrat Nizamuddin Darga-New Delhi,3.915151515151515,-,-,,
Visakhapatnam (Vizag),INS Kurusura Submarine Museum,INS Kurusura Submarine Museum-Visakhapatnam (Vizag),3.915100453661698,-,-,,
North Paravur,Paliam Dutch Palace,Paliam Dutch Palace-North Paravur,3.9140625,-,-,,
Daulatabad,Daulatabad Fort,Daulatabad Fort-Daulatabad,3.913123844731978,-,-,19.9429444,75.2131534
Leh,Tanglang La,Tanglang La-Leh,3.9128205128205127,"The former district has a famous town, ""Leh"", and is a great tourist attraction because of its beautiful monasteries nearby, Shanti Stupa, cafes and Leh Bazaar defining the place\s culture.",-,33.5078263,77.7699216
Jim Corbett National Park,Sitabani Temple,Sitabani Temple-Jim Corbett National Park,3.911290322580645,"The most popular attraction at Corbett National Park is Dhikala, a forest lodge located on the border of Patil Dun Valley, which is known for the stunning location and rich wildlife.Only 180 vehicles are allowed to enter the national park in a day."," Sitabani Temple is situated in the Sitavani Jungles of the Jim Corbett National Park. It is an ancient temple, famous for its religious significance and temple architecture. The presiding deity is Goddess Sita, who lived in the region during her exile before facing the Agnipariksha. ",,
Margao,Margao Market,Margao Market-Margao,3.911111111111111,-,-,15.2854284,73.958029
Kolkata,Marble Palace Kolkata,Marble Palace Kolkata-Kolkata,3.910614525139665,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience.",-,22.5821228,88.3601707
Chennai,Fort Museum,Fort Museum-Chennai,3.910344827586207,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,13.080677049999998,80.28760567430788
Tharangambadi,Danish Fort,Danish Fort-Tharangambadi,3.909090909090909,-,-,11.0219383,79.85569186803524
Patna,Gandhi Maidan,Gandhi Maidan-Patna,3.9066666666666663,-,-,25.61729925,85.14507801753075
Yercaud,Gent's Seat,Gent's Seat-Yercaud,3.906474820143885,-,-,,
Leh,Leh Royal Palace,Leh Royal Palace-Leh,3.904441453566622,"The former district has a famous town, ""Leh"", and is a great tourist attraction because of its beautiful monasteries nearby, Shanti Stupa, cafes and Leh Bazaar defining the place\s culture.",-,34.1541822,77.5772489
Dwarka,Rukshamanee Mandir,Rukshamanee Mandir-Dwarka,3.904109589041096,-,-,,
Candolim,Coco Beach,Coco Beach-Candolim,3.9038461538461537,-,-,,
Chennai,Skywalk (ampa Mall),Skywalk (ampa Mall)-Chennai,3.903225806451613,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,13.07355345,80.22149873312318
Trivandrum,Elephant Rehabilitation Centre,Elephant Rehabilitation Centre-Trivandrum,3.9029850746268657,-,-,,
Chikkaballapur,Avalabetta,Avalabetta-Chikkaballapur,3.9029126213592233,-,-,13.5775096,77.6730413
Mahabaleshwar,Panch Ganga Temple,Panch Ganga Temple-Mahabaleshwar,3.900874635568513,"Once a summer capital of the British, the hill station of Mahabaleshwar comprises of ancient temples, boarding schools, manicured and lush green dense forest, waterfalls, hills, valleys."," Located at the confluence of five rivers - River Krishna, Koyna, Gayatri, Savitri and Veena, the Panch Ganga Temple is a stunning ancient religious monument. It has a stone waterspout called Gaumukhi from where, it is believed, that the five rivers originate.  ",,
Kolkata,Aquatica,Aquatica-Kolkata,3.9,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience."," Aquatica is a water theme park and resort in Kolkata having many exciting themed rides, slides, entertainment and recreational activities for all their guests. The water park occupies over 75000 square feet of area and provides for a pleasant respite from the scorching summer heat. They provide lockers for the visitors to keep their belongings securely. ",,
Kolhapur,Maharaja's Palace,Maharaja's Palace-Kolhapur,3.899122807017544,-,-,8.482244900000001,76.94529572687264
Gangolihat,Patal Bhuvaneshwar Cave Temple,Patal Bhuvaneshwar Cave Temple-Gangolihat,3.8990825688073394,-,-,,
Yercaud,Anna Park,Anna Park-Yercaud,3.897435897435898,-,-,,
Tirupati,Sri Govindarajaswami Temple,Sri Govindarajaswami Temple-Tirupati,3.895582329317269,"Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple."," Sri Govindarajaswami Temple is a 12th century Hindu Vaishnavite shrine built by Saint Ramanujacharya and is one of the biggest temple complexes in the district. The presiding deity is Lord Vishnu, also called Govindarajaswami. The beautiful traditional Dravidian architecture and its rich culture attract tourists in quite a large number every year. ",,
Bhubaneswar,Dhauli Giri Hills,Dhauli Giri Hills-Bhubaneswar,3.895470383275261,"Bhubaneswar, the temple city of India, once known for its architecture and grand temples, is presently a thriving centre for commerce and business., ,  Bhubaneshwar is an ancient city replete with beautiful historic temples which attract pilgrims and tourists from all over the country.",-,,
Kakkabe,Chelavara Falls,Chelavara Falls-Kakkabe,3.8943396226415095,-,-,12.2059799,75.6734692
New Delhi,Karol Bagh,Karol Bagh-New Delhi,3.893491124260355,-,-,28.64308585,77.21926705734865
Hampi,Tungabhadra River,Tungabhadra River-Hampi,3.8933333333333335,"\nThe terrain around Hampi is as mysterious as the ruins itself - the city is surrounded by boulders of different sizes, and you can climb to the top of them with a little effort to get a stunning view of the entire city and the geography.",-,15.8416963,78.05072619104143
Ujjain,Kal Bhairav Temple,Kal Bhairav Temple-Ujjain,3.8932714617169375,"The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well.",-,15.2153278,74.0374388
